,location,total_cases,total_deaths,total_vaccinations,total_tests
3764,Bulgaria,724337.0,30047.0,3587678.0,7119393.0
3765,Bulgaria,726794.0,30239.0,3621802.0,7191897.0
3766,Bulgaria,730140.0,30359.0,3652226.0,7252489.0
3767,Bulgaria,733882.0,30528.0,3655362.0,7304397.0
3768,Bulgaria,735998.0,30623.0,3662560.0,7349619.0
3769,Bulgaria,740682.0,30819.0,3697068.0,7419396.0
3770,Bulgaria,748184.0,30983.0,3704808.0,7470631.0
3771,Bulgaria,770001.0,31375.0,3838576.0,7665961.0
3772,Bulgaria,778701.0,31516.0,3856671.0,7706359.0
3773,Bulgaria,787178.0,31672.0,3911536.0,7786277.0
3774,Bulgaria,794240.0,31761.0,3941901.0,7816087.0
3775,Bulgaria,818229.0,32042.0,4007018.0,7938957.0
3776,Bulgaria,851945.0,32431.0,4078145.0,8110530.0
3777,Bulgaria,860877.0,32518.0,4091684.0,8154398.0
3778,Bulgaria,880228.0,32664.0,4104239.0,8194201.0
3779,Bulgaria,903676.0,32869.0,4126744.0,8284060.0
3780,Bulgaria,913592.0,32939.0,4139365.0,8359584.0
3781,Bulgaria,939212.0,33121.0,4157520.0,8440034.0
3782,Bulgaria,951965.0,33318.0,4173659.0,8523133.0
3783,Bulgaria,963108.0,33405.0,4182208.0,8558164.0
3784,Bulgaria,972260.0,33492.0,4192273.0,8595169.0
3785,Bulgaria,993255.0,33728.0,4205893.0,8669990.0
3786,Bulgaria,1018851.0,34152.0,4235020.0,8798625.0
3787,Bulgaria,1035285.0,34359.0,4245453.0,8861223.0
3788,Bulgaria,1042954.0,34591.0,4254776.0,8925539.0
3789,Bulgaria,1054566.0,34779.0,4265854.0,8975653.0
3790,Bulgaria,1067648.0,35042.0,4278226.0,9061645.0
3791,Bulgaria,1077160.0,35245.0,4287041.0,9107028.0
3792,Bulgaria,1080571.0,35298.0,4291673.0,9125177.0
3793,Bulgaria,1083425.0,35357.0,4295872.0,9149393.0
3794,Bulgaria,1086328.0,35433.0,4297051.0,9159368.0
3795,Bulgaria,1087796.0,35458.0,4297604.0,9165927.0
3796,Bulgaria,1088520.0,35482.0,4300503.0,9188343.0
3797,Bulgaria,1091279.0,35581.0,4302819.0,9206636.0
3798,Bulgaria,1093920.0,35637.0,4305612.0,9225405.0
3799,Bulgaria,1096194.0,35696.0,4305855.0,9234039.0
3800,Bulgaria,1097298.0,35716.0,4309300.0,9253599.0
3801,Bulgaria,1099423.0,35790.0,4310149.0,9264285.0
3802,Bulgaria,1101326.0,35832.0,4312603.0,9291333.0
3803,Bulgaria,1103788.0,35923.0,4314508.0,9307684.0
3804,Bulgaria,1107888.0,35995.0,4319928.0,9339153.0
3805,Bulgaria,1111216.0,36069.0,4323100.0,9362880.0
3806,Bulgaria,1112176.0,36084.0,4323390.0,9367761.0
3807,Bulgaria,1129641.0,36375.0,4342510.0,9524020.0
3808,Bulgaria,1137780.0,36512.0,4352008.0,9602987.0
3809,Bulgaria,1143424.0,36655.0,4360038.0,9671105.0
3810,Bulgaria,1147812.0,36756.0,4368899.0,9732779.0
3811,Bulgaria,1151620.0,36827.0,4376412.0,9788010.0
3812,Bulgaria,1155387.0,36887.0,4380914.0,9834317.0
3813,Bulgaria,1157919.0,36947.0,4384884.0,9871453.0
3814,Bulgaria,1159150.0,36966.0,4386339.0,9886322.0
3815,Bulgaria,1160347.0,37007.0,4389337.0,9909423.0
3816,Bulgaria,1162449.0,37065.0,4393637.0,9947973.0
3817,Bulgaria,1163806.0,37109.0,4396553.0,9980683.0
3818,Bulgaria,1165356.0,37150.0,4400096.0,10017016.0
3819,Bulgaria,1166316.0,37184.0,4401891.0,10037113.0
3820,Bulgaria,1166859.0,37196.0,4402761.0,10046216.0
3821,Bulgaria,1167314.0,37206.0,4403915.0,10058480.0
3822,Bulgaria,1168818.0,37230.0,4405931.0,10080207.0
3823,Burkina Faso,20791.0,378.0,2330052.0,324311.0
3824,Burundi,41073.0,15.0,12651.0,1528022.0
3825,Cambodia,23282.0,159.0,3503884.0,1084676.0
3826,Cambodia,24157.0,165.0,3673639.0,1101904.0
3827,Cambodia,26329.0,183.0,4005373.0,1118978.0
3828,Cambodia,26989.0,190.0,4113384.0,1123688.0
3829,Cambodia,27638.0,194.0,4219733.0,1129781.0
3830,Cambodia,28237.0,196.0,4329034.0,1133685.0
3831,Cambodia,28825.0,203.0,4438196.0,1148564.0
3832,Cambodia,29404.0,209.0,4528839.0,1152767.0
3833,Cambodia,30094.0,214.0,4613562.0,1157425.0
3834,Cambodia,30710.0,220.0,4671201.0,1162111.0
3835,Cambodia,31460.0,230.0,4723944.0,1167628.0
3836,Cambodia,31460.0,230.0,4782587.0,1173413.0
3837,Cambodia,32189.0,236.0,4839260.0,1178067.0
3838,Cambodia,33075.0,242.0,4894315.0,1183461.0
3839,Cambodia,33613.0,252.0,4938642.0,1189687.0
3840,Cambodia,34244.0,263.0,4969942.0,1195788.0
3841,Cambodia,34833.0,266.0,5005581.0,1201405.0
3842,Cambodia,35511.0,278.0,5050186.0,1208237.0
3843,Cambodia,36240.0,289.0,5128310.0,1214894.0
3844,Cambodia,36666.0,300.0,5223954.0,1222011.0
3845,Cambodia,37321.0,311.0,5325094.0,1229187.0
3846,Cambodia,37959.0,320.0,5428433.0,1238107.0
3847,Cambodia,38427.0,335.0,5537538.0,1243914.0
3848,Cambodia,38969.0,348.0,5667915.0,1253563.0
3849,Cambodia,39464.0,361.0,5762050.0,1262862.0
3850,Cambodia,40157.0,368.0,5839250.0,1269241.0
3851,Cambodia,40782.0,380.0,5924894.0,1277758.0
3852,Cambodia,41581.0,394.0,6012998.0,1287512.0
3853,Cambodia,42052.0,414.0,6098584.0,1296011.0
3854,Cambodia,42711.0,431.0,6171269.0,1303316.0
3855,Cambodia,43446.0,441.0,6275739.0,1309229.0
3856,Cambodia,44124.0,459.0,6378584.0,1315436.0
3857,Cambodia,44711.0,475.0,6478528.0,1321199.0
3858,Cambodia,45366.0,493.0,6616277.0,1328165.0
3859,Cambodia,46065.0,509.0,6729736.0,1333576.0
3860,Cambodia,46810.0,523.0,6836447.0,1339616.0
3861,Cambodia,47649.0,540.0,6957895.0,1345442.0
3862,Cambodia,48532.0,556.0,7093483.0,1351976.0
3863,Cambodia,49255.0,575.0,7251656.0,1358254.0
3864,Cambodia,50385.0,602.0,7408517.0,1364830.0
3865,Cambodia,51384.0,628.0,7558008.0,1371584.0
3866,Cambodia,52350.0,660.0,7690814.0,1378837.0
3867,Cambodia,53298.0,696.0,7814310.0,1384980.0
3868,Cambodia,55187.0,748.0,8031138.0,1397664.0
3869,Cambodia,57103.0,798.0,8272286.0,1551653.0
3870,Cambodia,58057.0,825.0,8421951.0,1558086.0
3871,Cambodia,59045.0,855.0,8560543.0,1564106.0
3872,Cambodia,59978.0,881.0,8700167.0,1572476.0
3873,Cambodia,60959.0,902.0,8862995.0,1579750.0
3874,Cambodia,97524.0,2007.0,20554497.0,2289480.0
3875,Cambodia,121881.0,3015.0,33476085.0,2808095.0
3876,Cambodia,122468.0,3015.0,33660323.0,2816148.0
3877,Cambodia,123443.0,3015.0,33878559.0,2824457.0
3878,Cambodia,126489.0,3017.0,34384189.0,2844283.0
3879,Cambodia,126977.0,3020.0,34509791.0,2846617.0
3880,Cambodia,127575.0,3022.0,34681470.0,2849683.0
3881,Cambodia,128133.0,3023.0,34893425.0,2852348.0
3882,Cambodia,128599.0,3026.0,35067827.0,2854942.0
3883,Cambodia,129548.0,3032.0,35277260.0,2859086.0
3884,Cambodia,129920.0,3032.0,35421650.0,2861152.0
3885,Cambodia,130589.0,3032.0,35670692.0,2863426.0
3886,Cambodia,131004.0,3032.0,35771653.0,2866490.0
3887,Cambodia,131372.0,3033.0,35855458.0,2871758.0
3888,Cambodia,132072.0,3040.0,35962180.0,2876360.0
3889,Cambodia,132402.0,3041.0,36042529.0,2878344.0
3890,Cambodia,133501.0,3044.0,36249578.0,2893373.0
3891,Cambodia,133943.0,3046.0,36305981.0,2895579.0
3892,Cambodia,134068.0,3047.0,36352339.0,2898913.0
3893,Cambodia,134986.0,3051.0,36567354.0,2912904.0
3894,Cambodia,135285.0,3054.0,36724986.0,2919136.0
3895,Cambodia,135461.0,3054.0,36819740.0,2921472.0
3896,Cambodia,135625.0,3054.0,36974458.0,2928118.0
3897,Cambodia,135861.0,3055.0,37123772.0,2936343.0
3898,Cambodia,135947.0,3055.0,37163901.0,2939061.0
3899,Cambodia,136013.0,3055.0,37188887.0,2942234.0
3900,Cambodia,136060.0,3055.0,37264910.0,2944110.0
3901,Cambodia,136146.0,3056.0,37478383.0,2947537.0
3902,Canada,455549.0,13292.0,5.0,16008664.0
3903,Canada,462129.0,13386.0,726.0,16132400.0
3904,Canada,468860.0,13465.0,3027.0,16229379.0
3905,Canada,475212.0,13569.0,7282.0,16356624.0
3906,Canada,481628.0,13708.0,11297.0,16493272.0
3907,Canada,488636.0,13824.0,12374.0,16640503.0
3908,Canada,495343.0,13947.0,13236.0,16783349.0
3909,Canada,502238.0,14089.0,21085.0,16922977.0
3910,Canada,508931.0,14168.0,26877.0,17037732.0
3911,Canada,515312.0,14235.0,35570.0,17140068.0
3912,Canada,521508.0,14328.0,45773.0,17269154.0
3913,Canada,528353.0,14497.0,48826.0,17405025.0
3914,Canada,535149.0,14649.0,48841.0,17533075.0
3915,Canada,539241.0,14734.0,52453.0,17632876.0
3916,Canada,547370.0,14901.0,59079.0,17708419.0
3917,Canada,553273.0,15005.0,72092.0,17786792.0
3918,Canada,559063.0,15118.0,80641.0,17864192.0
3919,Canada,565504.0,15274.0,96170.0,17965095.0
3920,Canada,572981.0,15368.0,105461.0,18097623.0
3921,Canada,581427.0,15498.0,110118.0,18229970.0
3922,Canada,588939.0,15632.0,115339.0,18342575.0
3923,Canada,596376.0,15715.0,138966.0,18430711.0
3924,Canada,603513.0,15755.0,156845.0,18514140.0
3925,Canada,611424.0,15962.0,184957.0,18597612.0
3926,Canada,618871.0,16118.0,222125.0,18716320.0
3927,Canada,627243.0,16254.0,264017.0,18851810.0
3928,Canada,635583.0,16463.0,300249.0,18998073.0
3929,Canada,644349.0,16590.0,323781.0,19139670.0
3930,Canada,653014.0,16726.0,362166.0,19260709.0
3931,Canada,661334.0,16849.0,393400.0,19355884.0
3932,Canada,668183.0,16965.0,423711.0,19449427.0
3933,Canada,674470.0,17111.0,466390.0,19569464.0
3934,Canada,681330.0,17260.0,515888.0,19713708.0
3935,Canada,688895.0,17414.0,553819.0,19860051.0
3936,Canada,695704.0,17606.0,582416.0,20001761.0
3937,Canada,702767.0,17758.0,623715.0,20122360.0
3938,Canada,709847.0,17915.0,663128.0,20205977.0
3939,Canada,715072.0,17995.0,706501.0,20285433.0
3940,Canada,719751.0,18139.0,749604.0,20407889.0
3941,Canada,725495.0,18334.0,787695.0,20546199.0
3942,Canada,731450.0,18491.0,815195.0,20688427.0
3943,Canada,737407.0,18697.0,829872.0,20817447.0
3944,Canada,743058.0,18843.0,853343.0,20924370.0
3945,Canada,748381.0,18962.0,883025.0,21001832.0
3946,Canada,753011.0,19106.0,906169.0,21078482.0
3947,Canada,757022.0,19269.0,931218.0,21201895.0
3948,Canada,761226.0,19399.0,953030.0,21334846.0
3949,Canada,766103.0,19527.0,968205.0,21471772.0
3950,Canada,770793.0,19662.0,973390.0,21593178.0
3951,Canada,775456.0,19802.0,991721.0,21695238.0
3952,Canada,779853.0,19891.0,1003370.0,21765562.0
3953,Canada,783589.0,19994.0,1017059.0,21837984.0
3954,Canada,786417.0,20057.0,1036680.0,21947836.0
3955,Canada,789651.0,20208.0,1060322.0,22072745.0
3956,Canada,793734.0,20364.0,1081963.0,22196761.0
3957,Canada,797756.0,20459.0,1095843.0,22318959.0
3958,Canada,801485.0,20550.0,1117279.0,22418263.0
3959,Canada,805153.0,20612.0,1144125.0,22484611.0
3960,Canada,808120.0,20679.0,1174091.0,22557097.0
3961,Canada,810797.0,20752.0,1207876.0,22671229.0
3962,Canada,813982.0,20845.0,1245419.0,22800850.0
3963,Canada,817163.0,20928.0,1279527.0,22922404.0
3964,Canada,820306.0,21001.0,1295796.0,23040160.0
3965,Canada,823805.0,21077.0,1306465.0,23138775.0
3966,Canada,826667.0,21145.0,1332467.0,23209222.0
3967,Canada,829189.0,21181.0,1353970.0,23277743.0
3968,Canada,831576.0,21231.0,1381563.0,23366022.0
3969,Canada,834181.0,21265.0,1432123.0,23486748.0
3970,Canada,837495.0,21330.0,1484005.0,23616086.0
3971,Canada,840586.0,21407.0,1525354.0,23728396.0
3972,Canada,843805.0,21460.0,1587607.0,23823141.0
3973,Canada,846630.0,21502.0,1637325.0,23892820.0
3974,Canada,849508.0,21550.0,1683944.0,23961860.0
3975,Canada,852298.0,21588.0,1742878.0,24077706.0
3976,Canada,855194.0,21631.0,1811357.0,24205430.0
3977,Canada,858328.0,21690.0,1873761.0,24328417.0
3978,Canada,861547.0,21738.0,1919773.0,24444017.0
3979,Canada,864842.0,21782.0,1979597.0,24545470.0
3980,Canada,867694.0,21816.0,2055232.0,24621134.0
3981,Canada,870290.0,21842.0,2130551.0,24698266.0
3982,Canada,872747.0,21870.0,2210365.0,24813290.0
3983,Canada,875559.0,21924.0,2297090.0,24939113.0
3984,Canada,878391.0,21969.0,2371024.0,25067769.0
3985,Canada,881754.0,22010.0,2428322.0,25180543.0
3986,Canada,884630.0,22035.0,2515041.0,25277398.0
3987,Canada,887655.0,22066.0,2586011.0,25353457.0
3988,Canada,890692.0,22093.0,2665604.0,25430035.0
3989,Canada,893512.0,22122.0,2764593.0,25543898.0
3990,Canada,896735.0,22151.0,2877128.0,25664264.0
3991,Canada,899757.0,22185.0,2983627.0,25787862.0
3992,Canada,903216.0,22217.0,3076737.0,25901412.0
3993,Canada,906755.0,22250.0,3201603.0,25996238.0
3994,Canada,910200.0,22282.0,3323659.0,26068778.0
3995,Canada,913046.0,22306.0,3465196.0,26141455.0
3996,Canada,915865.0,22328.0,3622950.0,26250640.0
3997,Canada,919249.0,22364.0,3788523.0,26371705.0
3998,Canada,922848.0,22397.0,3922570.0,26492049.0
3999,Canada,927062.0,22422.0,4013233.0,26592828.0
4000,Canada,931072.0,22448.0,4159672.0,26704383.0
4001,Canada,934938.0,22481.0,4286653.0,26778301.0
4002,Canada,938713.0,22521.0,4459696.0,26858481.0
4003,Canada,942319.0,22539.0,4651445.0,26977663.0
4004,Canada,946360.0,22563.0,4870682.0,27110501.0
4005,Canada,951560.0,22594.0,5041203.0,27233666.0
4006,Canada,956655.0,22629.0,5189814.0,27357887.0
4007,Canada,962019.0,22658.0,5378647.0,27466380.0
4008,Canada,967145.0,22685.0,5553879.0,27550308.0
4009,Canada,971719.0,22700.0,5778911.0,27644520.0
4010,Canada,976597.0,22726.0,5988868.0,27772855.0
4011,Canada,982110.0,22758.0,6160599.0,27912267.0
4012,Canada,987915.0,22800.0,6355667.0,28046932.0
4013,Canada,994836.0,22828.0,6477214.0,28175556.0
4014,Canada,1001658.0,22846.0,6659443.0,28278838.0
4015,Canada,1008106.0,22870.0,6862531.0,28364201.0
4016,Canada,1014373.0,22911.0,7098368.0,28454447.0
4017,Canada,1020893.0,22933.0,7358458.0,28578085.0
4018,Canada,1028039.0,22963.0,7663135.0,28725342.0
4019,Canada,1036034.0,23000.0,7907018.0,28876246.0
4020,Canada,1045277.0,23037.0,8090586.0,29017883.0
4021,Canada,1053819.0,23082.0,8427987.0,29147591.0
4022,Canada,1062475.0,23113.0,8701144.0,29257856.0
4023,Canada,1071014.0,23140.0,9000691.0,29364607.0
4024,Canada,1078556.0,23175.0,9310518.0,29498439.0
4025,Canada,1087154.0,23228.0,9633501.0,29658759.0
4026,Canada,1096724.0,23281.0,9888945.0,29810138.0
4027,Canada,1106065.0,23322.0,10090092.0,29950139.0
4028,Canada,1114932.0,23372.0,10353135.0,30073460.0
4029,Canada,1123456.0,23403.0,10592735.0,30175632.0
4030,Canada,1131767.0,23448.0,10912033.0,30281436.0
4031,Canada,1139042.0,23492.0,11278447.0,30418457.0
4032,Canada,1147461.0,23546.0,11643399.0,30559306.0
4033,Canada,1155842.0,23600.0,11932958.0,30705297.0
4034,Canada,1164580.0,23655.0,12165868.0,30840738.0
4035,Canada,1172885.0,23712.0,12429594.0,30960379.0
4036,Canada,1180714.0,23755.0,12692222.0,31064387.0
4037,Canada,1187917.0,23793.0,12958291.0,31173221.0
4038,Canada,1194986.0,23838.0,13265191.0,31325175.0
4039,Canada,1202735.0,23887.0,13547975.0,31479292.0
4040,Canada,1211078.0,23944.0,13782804.0,31629802.0
4041,Canada,1219418.0,23994.0,13956433.0,31756698.0
4042,Canada,1227868.0,24034.0,14183784.0,31897888.0
4043,Canada,1235696.0,24071.0,14418992.0,32009489.0
4044,Canada,1243261.0,24109.0,14706130.0,32127668.0
4045,Canada,1249949.0,24163.0,15066362.0,32266260.0
4046,Canada,1257339.0,24219.0,15466836.0,32408919.0
4047,Canada,1265340.0,24256.0,15797041.0,32549753.0
4048,Canada,1273166.0,24297.0,16070213.0,32656754.0
4049,Canada,1280564.0,24347.0,16407106.0,32746783.0
4050,Canada,1287861.0,24409.0,16711362.0,32867352.0
4051,Canada,1294199.0,24449.0,17062381.0,33001128.0
4052,Canada,1299581.0,24480.0,17460045.0,33130218.0
4053,Canada,1305793.0,24530.0,17895409.0,33260624.0
4054,Canada,1312412.0,24590.0,18262722.0,33383698.0
4055,Canada,1318412.0,24632.0,18582158.0,33482165.0
4056,Canada,1324122.0,24672.0,18974621.0,33592273.0
4057,Canada,1329518.0,24710.0,19261805.0,33668274.0
4058,Canada,1334106.0,24741.0,19621971.0,33754111.0
4059,Canada,1338140.0,24778.0,20023476.0,33863629.0
4060,Canada,1342387.0,24826.0,20509343.0,33979043.0
4061,Canada,1347439.0,24871.0,20901862.0,34083113.0
4062,Canada,1352121.0,24922.0,21212765.0,34156885.0
4063,Canada,1356121.0,24962.0,21570598.0,34218813.0
4064,Canada,1359859.0,24988.0,21826504.0,34315351.0
4065,Canada,1363010.0,25029.0,22150571.0,34372343.0
4066,Canada,1365512.0,25079.0,22544930.0,34449561.0
4067,Canada,1368104.0,25114.0,23004782.0,34550157.0
4068,Canada,1371069.0,25162.0,23353297.0,34650354.0
4069,Canada,1374273.0,25192.0,23672716.0,34717353.0
4070,Canada,1376991.0,25237.0,24063314.0,34790069.0
4071,Canada,1379464.0,25272.0,24379043.0,34862859.0
4072,Canada,1381573.0,25299.0,24726546.0,34927927.0
4073,Canada,1383211.0,25318.0,25141962.0,35017704.0
4074,Canada,1385273.0,25364.0,25603511.0,35104681.0
4075,Canada,1387442.0,25395.0,25983643.0,35162931.0
4076,Canada,1389502.0,25427.0,26307993.0,35171179.0
4077,Canada,1391389.0,25469.0,26716956.0,35317305.0
4078,Canada,1392910.0,25481.0,27070453.0,35364353.0
4079,Canada,1394142.0,25508.0,27475608.0,35422973.0
4080,Canada,1395410.0,25537.0,27954010.0,35504029.0
4081,Canada,1396813.0,25589.0,28457391.0,35581916.0
4082,Canada,1398292.0,25619.0,28877658.0,35639265.0
4083,Canada,1399717.0,25632.0,29256661.0,35647517.0
4084,Canada,1401102.0,25658.0,29704543.0,35785462.0
4085,Canada,1402335.0,25675.0,30153730.0,35830746.0
4086,Canada,1403284.0,25686.0,30619299.0,35889917.0
4087,Canada,1404091.0,25715.0,31127384.0,35974549.0
4088,Canada,1405139.0,25743.0,31663711.0,36052705.0
4089,Canada,1406246.0,25756.0,32086233.0,36104847.0
4090,Canada,1407258.0,25767.0,32437156.0,36111298.0
4091,Canada,1408217.0,25798.0,32843784.0,36243642.0
4092,Canada,1409019.0,25819.0,33316781.0,36287490.0
4093,Canada,1409579.0,25827.0,33834073.0,36344745.0
4094,Canada,1410200.0,25898.0,34427204.0,36415725.0
4095,Canada,1410925.0,25919.0,34949615.0,36484663.0
4096,Canada,1411633.0,25936.0,35394551.0,36527044.0
4097,Canada,1412301.0,25943.0,35754400.0,36533130.0
4098,Canada,1412969.0,25960.0,36459494.0,36643986.0
4099,Canada,1413474.0,25975.0,37047793.0,36705571.0
4100,Canada,1414134.0,25986.0,37655078.0,36768392.0
4101,Canada,1414736.0,26016.0,38118095.0,36834559.0
4102,Canada,1415284.0,26037.0,38685867.0,36897574.0
4103,Canada,1415888.0,26060.0,39047671.0,36942317.0
4104,Canada,1416316.0,26081.0,39369074.0,36946410.0
4105,Canada,1416732.0,26090.0,39970899.0,37043785.0
4106,Canada,1417256.0,26102.0,40453839.0,37086569.0
4107,Canada,1417635.0,26109.0,40957721.0,37148758.0
4108,Canada,1418073.0,26122.0,41579958.0,37215006.0
4109,Canada,1418627.0,26128.0,42126651.0,37279413.0
4110,Canada,1419194.0,26146.0,42492957.0,37328076.0
4111,Canada,1419964.0,26159.0,42779071.0,37332815.0
4112,Canada,1420355.0,26168.0,43284059.0,37454055.0
4113,Canada,1420830.0,26177.0,43700000.0,37564476.0
4114,Canada,1421102.0,26178.0,44126923.0,37613760.0
4115,Canada,1421438.0,26188.0,44565898.0,37679387.0
4116,Canada,1421819.0,26195.0,44998433.0,37747547.0
4117,Canada,1422244.0,26208.0,45300763.0,37794221.0
4118,Canada,1422641.0,26225.0,45526474.0,37798244.0
4119,Canada,1423021.0,26228.0,45952918.0,37907486.0
4120,Canada,1423519.0,26235.0,46288480.0,37947701.0
4121,Canada,1423784.0,26239.0,46674353.0,37994540.0
4122,Canada,1424123.0,26243.0,47056217.0,38054565.0
4123,Canada,1424523.0,26248.0,47411775.0,38111273.0
4124,Canada,1425093.0,26261.0,47661261.0,38147318.0
4125,Canada,1425711.0,26274.0,47858487.0,38151412.0
4126,Canada,1426228.0,26279.0,48249836.0,38267346.0
4127,Canada,1426903.0,26282.0,48529333.0,38306209.0
4128,Canada,1427339.0,26286.0,48805138.0,38351116.0
4129,Canada,1427917.0,26293.0,49075741.0,38409370.0
4130,Canada,1428682.0,26303.0,49333787.0,38466868.0
4131,Canada,1429576.0,26308.0,49515689.0,38529118.0
4132,Canada,1430483.0,26321.0,49661157.0,38577856.0
4133,Canada,1431252.0,26327.0,49755397.0,38617593.0
4134,Canada,1432338.0,26329.0,50034283.0,38652288.0
4135,Canada,1433039.0,26330.0,50201694.0,38713636.0
4136,Canada,1433776.0,26336.0,50391400.0,38767873.0
4137,Canada,1434734.0,26347.0,50567095.0,38835904.0
4138,Canada,1436181.0,26365.0,50695024.0,38888507.0
4139,Canada,1437701.0,26386.0,50795327.0,38893417.0
4140,Canada,1439068.0,26394.0,50980931.0,39024434.0
4141,Canada,1440878.0,26400.0,51117763.0,39070051.0
4142,Canada,1442087.0,26408.0,51255056.0,39125185.0
4143,Canada,1443433.0,26414.0,51407722.0,39199157.0
4144,Canada,1445294.0,26419.0,51555262.0,39271289.0
4145,Canada,1447435.0,26423.0,51671716.0,39325874.0
4146,Canada,1449851.0,26428.0,51769704.0,39330648.0
4147,Canada,1452110.0,26431.0,51934258.0,39453066.0
4148,Canada,1453995.0,26431.0,52071328.0,39519480.0
4149,Canada,1455974.0,26436.0,52196161.0,39577444.0
4150,Canada,1457754.0,26451.0,52333544.0,39653674.0
4151,Canada,1460172.0,26492.0,52461684.0,39731231.0
4152,Canada,1462904.0,26515.0,52563038.0,39810642.0
4153,Canada,1465866.0,26521.0,52640976.0,39875242.0
4154,Canada,1468744.0,26522.0,52762056.0,39932569.0
4155,Canada,1471587.0,26528.0,52878470.0,40004893.0
4156,Canada,1473645.0,26546.0,52983704.0,40067104.0
4157,Canada,1475978.0,26581.0,53106652.0,40150588.0
4158,Canada,1479304.0,26587.0,53222204.0,40235533.0
4159,Canada,1482668.0,26596.0,53303118.0,40325147.0
4160,Canada,1486436.0,26621.0,53370982.0,40405800.0
4161,Canada,1490354.0,26629.0,53494537.0,40476190.0
4162,Canada,1493521.0,26631.0,53576522.0,40539628.0
4163,Canada,1496256.0,26648.0,53674534.0,40605632.0
4164,Canada,1499165.0,26662.0,53768926.0,40693199.0
4165,Canada,1503003.0,26692.0,53878364.0,40781599.0
4166,Canada,1507051.0,26721.0,53960676.0,40870304.0
4167,Canada,1511212.0,26736.0,54022913.0,40949451.0
4168,Canada,1515235.0,26747.0,54059574.0,41023323.0
4169,Canada,1519369.0,26750.0,54162227.0,41085040.0
4170,Canada,1522327.0,26753.0,54246980.0,41151117.0
4171,Canada,1525646.0,26795.0,54344974.0,41228302.0
4172,Canada,1529287.0,26835.0,54443410.0,41324700.0
4173,Canada,1533465.0,26862.0,54516547.0,41422407.0
4174,Canada,1538093.0,26898.0,54573823.0,41513340.0
4175,Canada,1542954.0,26917.0,54673374.0,41593358.0
4176,Canada,1547179.0,26926.0,54746714.0,41668860.0
4177,Canada,1551076.0,26965.0,54830358.0,41752512.0
4178,Canada,1555120.0,26991.0,54926655.0,41861477.0
4179,Canada,1559403.0,27033.0,55085874.0,41973569.0
4180,Canada,1564092.0,27051.0,55154715.0,42088413.0
4181,Canada,1569186.0,27096.0,55210649.0,42190807.0
4182,Canada,1573722.0,27110.0,55350441.0,42287266.0
4183,Canada,1578057.0,27121.0,55449587.0,42370518.0
4184,Canada,1581914.0,27160.0,55550039.0,42461133.0
4185,Canada,1585732.0,27213.0,55665766.0,42578032.0
4186,Canada,1589584.0,27262.0,55831938.0,42704817.0
4187,Canada,1594202.0,27306.0,55906674.0,42825153.0
4188,Canada,1598807.0,27344.0,55975379.0,42921513.0
4189,Canada,1603759.0,27366.0,56096797.0,43006019.0
4190,Canada,1608092.0,27377.0,56175147.0,43124516.0
4191,Canada,1612371.0,27423.0,56273625.0,43215201.0
4192,Canada,1615859.0,27477.0,56373296.0,43332881.0
4193,Canada,1620137.0,27541.0,56467855.0,43456266.0
4194,Canada,1624725.0,27592.0,56528483.0,43577069.0
4195,Canada,1629142.0,27642.0,56578297.0,43676750.0
4196,Canada,1633569.0,27665.0,56683039.0,43775201.0
4197,Canada,1637203.0,27672.0,56761614.0,43857667.0
4198,Canada,1640606.0,27720.0,56885044.0,43945130.0
4199,Canada,1643420.0,27769.0,56971624.0,44067861.0
4200,Canada,1647136.0,27831.0,57070267.0,44186056.0
4201,Canada,1651236.0,27860.0,57134408.0,44307047.0
4202,Canada,1655364.0,27904.0,57186335.0,44411929.0
4203,Canada,1659065.0,27916.0,57212930.0,44502130.0
4204,Canada,1662595.0,27926.0,57324758.0,44572076.0
4205,Canada,1665252.0,27938.0,57415403.0,44641851.0
4206,Canada,1667575.0,28007.0,57515772.0,44725696.0
4207,Canada,1670215.0,28085.0,57617280.0,44836340.0
4208,Canada,1673408.0,28139.0,57671217.0,44950458.0
4209,Canada,1676846.0,28186.0,57717569.0,45052678.0
4210,Canada,1680193.0,28200.0,57827798.0,45140412.0
4211,Canada,1683087.0,28212.0,57903164.0,45212799.0
4212,Canada,1685359.0,28282.0,57985619.0,45290975.0
4213,Canada,1687616.0,28321.0,58073388.0,45394437.0
4214,Canada,1690258.0,28362.0,58166682.0,45496284.0
4215,Canada,1693152.0,28385.0,58215150.0,45589866.0
4216,Canada,1695914.0,28447.0,58254388.0,45676990.0
4217,Canada,1698465.0,28463.0,58356732.0,45754874.0
4218,Canada,1700745.0,28467.0,58439633.0,45819418.0
4219,Canada,1702601.0,28523.0,58514479.0,45883647.0
4220,Canada,1704374.0,28557.0,58596904.0,45995324.0
4221,Canada,1706870.0,28598.0,58673608.0,46092312.0
4222,Canada,1709536.0,28645.0,58717091.0,46185114.0
4223,Canada,1712128.0,28669.0,58751900.0,46257864.0
4224,Canada,1714503.0,28682.0,58838665.0,46323948.0
4225,Canada,1716559.0,28687.0,58894305.0,46407041.0
4226,Canada,1718496.0,28740.0,58970064.0,46478368.0
4227,Canada,1720349.0,28772.0,59048468.0,46580546.0
4228,Canada,1722573.0,28810.0,59119274.0,46679607.0
