,location,total_cases,total_deaths,total_vaccinations,total_tests
25362,Switzerland,0.04320957411874016,0.013241176365182107,0.004769390193944359,0.002300748083326791
25363,Switzerland,0.043229495415288616,0.013241176365182107,0.0047693904969445455,0.0023011707010991214
25364,Switzerland,0.043244694800744804,0.013242171867502624,0.004769821969210333,0.0023023353419093116
25365,Switzerland,0.04329300629408431,0.01324316736982314,0.00477020374944551,0.002303519409679247
25366,Switzerland,0.043335926351624435,0.013246153876784687,0.0047711191130093734,0.002304671786542783
25367,Switzerland,0.04338168895265792,0.013246153876784687,0.004771475138228685,0.0023057592621665
25368,Switzerland,0.043423246468688836,0.013247149379105204,0.0047721641606531225,0.002306930306276271
25369,Switzerland,0.043469455419527056,0.013248144881425719,0.004772358383772764,0.002307689151541843
25370,Switzerland,0.04352018659865016,0.013252126890707783,0.004772791977039858,0.0023092435253824492
25371,Syria,0.0006538907178985719,0.003130854798022534,0.001072205550478619,1.8091817517203537e-05
25372,Syria,0.0006542430993233678,0.003132845802663566,0.0010936397836821066,1.8145757176383912e-05
25373,Tanzania,0.0003797144773124564,0.0007486177450279637,0.000977705852266805,4.637595147896921e-05
25374,Thailand,0.0003032242160367823,8.163119028230454e-05,0.0,0.000302403528367407
25375,Thailand,0.0003049861231607613,8.163119028230454e-05,9.665705954074867e-08,0.0003044692979304638
25376,Thailand,0.0003054794571554754,8.262669260282045e-05,2.2003873554386107e-06,0.0003064348938407571
25377,Thailand,0.0003109648613347966,8.362219492333636e-05,1.0187169275296274e-05,0.00031917083964590366
25378,Thailand,0.0003135137536408196,8.461769724385227e-05,1.6314136049507807e-05,0.00032371479467721944
25379,Thailand,0.00033217822310750353,9.059071116694773e-05,3.092116904744013e-05,0.0003447757896508751
25380,Thailand,0.0003377575956667703,9.258171580797954e-05,5.468456468569184e-05,0.00035437704898498183
25381,Thailand,0.00033855632689630744,9.258171580797954e-05,6.200656419604354e-05,0.00035831127965960677
25382,Thailand,0.00033923759765091264,9.258171580797954e-05,7.026028928033819e-05,0.0003600758770813648
25383,Thailand,0.0003402242656403409,9.357721812849545e-05,7.400900758954868e-05,0.0003618070471087011
25384,Thailand,0.0003413518861996874,9.357721812849545e-05,7.801770005890323e-05,0.00036284709490331987
25385,Thailand,0.00034363061941336694,9.357721812849545e-05,8.934899803898278e-05,0.0003650096736735979
25386,Thailand,0.00034656713128666523,9.357721812849545e-05,9.816872747193612e-05,0.000367573815298941
25387,Thailand,0.00035049031114939175,9.357721812849545e-05,0.00011870092911977233,0.0003712347661711189
25388,Thailand,0.000355247460384135,9.357721812849545e-05,0.00014131140904782797,0.0003754901385992946
25389,Thailand,0.00036181350093283,9.457272044901136e-05,0.00016282624030096403,0.0003803847556805335
25390,Thailand,0.00037108113240495944,9.556822276952728e-05,0.00016828509166361645,0.00038522955726164406
25391,Thailand,0.0003824395603308772,9.556822276952728e-05,0.00017272586239913123,0.000389145554812039
25392,Thailand,0.00039400941711167253,9.556822276952728e-05,0.00017529530398190725,0.00039454776904818053
25393,Thailand,0.000405344352942604,9.556822276952728e-05,0.00017552952312618623,0.000399781109824192
25394,Thailand,0.00043914947762801397,9.556822276952728e-05,0.00017756780538176811,0.0004099025558513602
25395,Thailand,0.0004577669629047252,9.556822276952728e-05,0.0001833935899704514,0.00041561603556542794
25396,Thailand,0.00047593809837669505,9.755922741055909e-05,0.00018438197657929755,0.0004216248267737206
25397,Thailand,0.0004966933642971674,9.955023205159091e-05,0.0001874307644573509,0.00042776569960217934
25398,Thailand,0.000513020370312706,0.00010253673901313863,0.00020186175434684067,0.0004345553677678217
25399,Thailand,0.0005299699168453837,0.00010651874829520228,0.0002159209630073132,0.00044251239000618863
25400,Thailand,0.0005470956540904595,0.00010850975293623409,0.00026204668142075575,0.0004503825878434604
25401,Thailand,0.0005643623439054535,0.00011547826917984545,0.0002923421550827675,0.00045814566607588105
25402,Thailand,0.0005886766622163633,0.00011946027846190909,0.0003319200394627443,0.00046574269264120714
25403,Thailand,0.0006220236910495389,0.00012742429702603637,0.0003406185688210384,0.00047228295771470363
25404,Thailand,0.0006506605548379439,0.00013837482255171137,0.00034834901258299175,0.00047882040099516456
25405,Thailand,0.0006747164601040035,0.00014633884111583863,0.0003717909250232098,0.0004856923352808446
25406,Thailand,0.0007003110975916715,0.00016127137592357728,0.00038775327785601913,0.0004933382005717868
25407,Thailand,0.0007239441451479762,0.0001762039107313159,0.0004074279889756412,0.0005009142807503487
25408,Thailand,0.0007459210000077406,0.000186158933936475,0.0004277193054750922,0.0005086470789728873
25409,Thailand,0.0007645149931894654,0.00020109146874421364,0.00044755490969382436,0.0005160981320138722
25410,Thailand,0.0007867267689990939,0.00022199701747504773,0.0004498234720912588,0.0005223870404461982
25411,Thailand,0.0008095141011358886,0.00024290256620588182,0.00045053309852838866,0.0005275733875151168
25412,Thailand,0.0008334877840694959,0.000273763138141875,0.0004540812307140381,0.00053295194210196
25413,Thailand,0.0008541960657999955,0.00030064170079580456,0.00047664201861148344,0.0005393293028929017
25414,Thailand,0.0008790037181056195,0.0003155742356035432,0.0004853556979791099,0.0005460893422316703
25415,Thailand,0.0009014504148651118,0.00033349327737282954,0.0005004902543019966,0.0005536591276411528
25416,Thailand,0.0009254593359411987,0.0003603718400267591,0.0005243381869923232,0.0005617843721566416
25417,Thailand,0.000953873024827233,0.00037928638411656137,0.0005283474854620511,0.0005682070986971555
25418,Thailand,0.000978551470610432,0.0003962099235653318,0.0005483982198133034,0.0005744420674703011
25419,Thailand,0.000997697528024337,0.0004181109746166818,0.0005752319163428605,0.0005800886923955257
